Ver. 4 7 real time data, Monday, August 28, 2017 1:58:57 AM
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
237502	1340	1.650000	6.000000	3.330000	0.930000	0.330000	80.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
237662	1444	1.650000	6.060000	3.320000	0.950000	0.340000	80.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
237822	1447	1.720000	7.320000	3.990000	0.920000	0.400000	80.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
237973	1463	1.760000	8.170000	4.460000	0.930000	0.460000	80.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
238133	1561	1.700000	8.000000	4.420000	0.930000	0.490000	80.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
238293	1514	1.800000	9.060000	5.220000	0.940000	0.540000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
238453	1629	1.780000	9.890000	5.630000	0.920000	0.590000	80.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
238614	1726	1.590000	10.590000	6.080000	0.930000	0.630000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
238774	1799	1.800000	11.720000	6.840000	0.940000	0.680000	80.000000	66.000000	251	0.000000	0.000000	0.850000	0	0	0	
238934	1891	1.650000	11.120000	6.420000	0.920000	0.680000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
239094	1996	1.750000	11.210000	6.480000	0.930000	0.680000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
239254	2109	1.680000	11.490000	6.660000	0.920000	0.680000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
239415	2201	1.680000	11.240000	6.530000	0.920000	0.670000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
239595	2302	1.660000	11.470000	6.610000	0.910000	0.680000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
239755	2392	1.590000	11.400000	6.550000	0.910000	0.680000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
239915	2476	1.550000	11.690000	6.740000	0.910000	0.700000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
240076	2590	1.610000	11.800000	6.900000	0.900000	0.710000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
240236	2672	1.630000	11.860000	6.900000	0.910000	0.720000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
240396	2778	1.650000	11.860000	6.860000	0.910000	0.720000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
240556	2868	1.630000	11.750000	6.830000	0.890000	0.710000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
240717	2981	1.660000	11.680000	6.760000	0.900000	0.710000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
240867	3062	1.590000	11.640000	6.710000	0.900000	0.700000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
241037	3153	1.650000	11.560000	6.660000	0.900000	0.690000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
241187	3229	1.630000	11.530000	6.580000	0.910000	0.690000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
241347	3333	1.750000	10.910000	6.240000	0.940000	0.660000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
241528	3258	0.920000	5.750000	3.220000	0.960000	0.310000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
241688	3230	1.350000	4.510000	2.370000	0.930000	0.230000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
241848	3192	1.570000	4.290000	2.330000	0.930000	0.220000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
242008	3150	1.550000	4.270000	2.320000	0.930000	0.230000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
242169	3090	1.510000	4.260000	2.320000	0.940000	0.220000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
242329	3031	1.590000	4.360000	2.370000	0.920000	0.240000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
242489	3000	1.780000	4.410000	2.420000	0.940000	0.230000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
242649	2874	1.530000	4.220000	2.300000	0.940000	0.230000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
242810	2518	1.550000	4.430000	2.400000	0.930000	0.270000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
242970	2226	2.020000	5.570000	3.040000	0.920000	0.340000	81.000000	66.000000	250	0.000000	0.000000	0.870000	0	0	0	
243130	1973	2.250000	6.580000	3.590000	0.920000	0.390000	81.000000	66.000000	250	0.000000	0.000000	0.840000	0	0	0	
243290	1801	2.120000	7.530000	4.110000	0.930000	0.430000	81.000000	66.000000	250	0.000000	0.000000	0.840000	0	0	0	
243450	1624	1.970000	8.200000	4.490000	0.940000	0.460000	81.000000	66.000000	250	0.000000	0.000000	0.840000	0	0	0	
243601	1650	1.820000	8.030000	4.420000	0.940000	0.470000	81.000000	66.000000	250	0.000000	0.000000	0.840000	0	0	0	
243761	1638	1.780000	8.050000	4.450000	0.940000	0.460000	81.000000	66.000000	250	0.000000	0.000000	0.840000	0	0	0	
243931	1614	1.780000	9.460000	5.340000	0.910000	0.530000	81.000000	66.000000	250	0.000000	0.000000	0.840000	0	0	0	
244091	1639	1.510000	9.870000	5.660000	0.940000	0.600000	81.000000	66.000000	250	0.000000	0.000000	0.840000	0	0	0	
244252	1640	1.660000	10.100000	5.860000	0.940000	0.620000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
244402	1636	1.700000	10.060000	5.860000	0.940000	0.620000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
244562	1658	1.720000	10.090000	5.880000	0.940000	0.620000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
244722	1671	1.760000	10.160000	5.900000	0.950000	0.620000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
244883	1676	1.800000	10.130000	5.860000	0.940000	0.620000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
245043	1687	1.650000	10.860000	6.310000	0.930000	0.640000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
245203	1689	1.680000	11.080000	6.500000	0.940000	0.680000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
245363	1710	1.660000	11.530000	6.800000	0.940000	0.700000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
245523	1728	1.630000	11.620000	7.020000	0.930000	0.730000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
245684	1743	1.660000	11.840000	7.090000	0.940000	0.730000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
245844	1772	1.680000	11.930000	7.130000	0.940000	0.730000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
246004	1790	1.630000	11.830000	7.030000	0.920000	0.740000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
246164	1804	1.650000	12.060000	7.210000	0.940000	0.740000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
246325	1837	1.650000	11.790000	7.060000	0.930000	0.740000	81.000000	66.000000	250	0.000000	0.000000	0.855000	0	0	0	
246485	1849	1.630000	11.690000	6.940000	0.940000	0.740000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
246645	1870	1.660000	11.620000	6.860000	0.940000	0.730000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
246805	1898	1.550000	11.480000	6.790000	0.930000	0.720000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
246966	1924	1.680000	11.450000	6.550000	0.930000	0.710000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
247126	1945	1.720000	11.410000	6.630000	0.920000	0.720000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
247286	1949	1.650000	11.370000	6.690000	0.930000	0.710000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
247446	1978	1.680000	11.330000	6.690000	0.920000	0.720000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
247606	1992	1.650000	11.320000	6.630000	0.930000	0.700000	81.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
247767	2011	1.650000	11.110000	6.490000	0.930000	0.700000	81.000000	66.000000	250	0.000000	0.000000	0.865000	0	0	0	
247927	2025	1.680000	10.630000	6.200000	0.940000	0.660000	81.000000	66.000000	250	0.000000	0.000000	0.865000	0	0	0	
248087	2058	1.780000	10.600000	6.130000	0.930000	0.650000	81.000000	66.000000	250	0.000000	0.000000	0.865000	0	0	0	
248247	2066	1.720000	10.410000	6.040000	0.930000	0.650000	81.000000	66.000000	250	0.000000	0.000000	0.865000	0	0	0	
248418	2076	1.760000	10.270000	5.920000	0.940000	0.630000	81.000000	66.000000	250	0.000000	0.000000	0.865000	0	0	0	
248578	2090	1.800000	10.060000	5.810000	0.940000	0.620000	81.000000	66.000000	250	0.000000	0.000000	0.865000	0	0	0	
248738	2106	1.800000	9.890000	5.680000	0.940000	0.600000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
248898	2121	1.820000	9.650000	5.570000	0.940000	0.600000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
249059	2129	1.780000	9.100000	5.190000	0.950000	0.550000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
249219	2136	1.900000	8.800000	4.950000	0.940000	0.540000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
249379	2137	1.780000	8.870000	4.990000	0.940000	0.530000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
249539	2143	1.760000	8.850000	4.960000	0.950000	0.520000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
249699	2145	1.800000	8.670000	4.870000	0.950000	0.510000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
249860	2143	1.750000	8.380000	4.700000	0.950000	0.480000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
250020	2144	1.800000	7.740000	4.270000	0.950000	0.440000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
250180	2131	1.840000	7.330000	4.030000	0.950000	0.420000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
250340	2133	1.970000	7.070000	3.870000	0.950000	0.420000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
250501	2140	1.930000	7.400000	4.060000	0.950000	0.420000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
250651	2126	1.880000	7.080000	3.910000	0.960000	0.410000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
250811	2117	1.860000	7.100000	3.910000	0.950000	0.420000	81.000000	66.000000	250	0.000000	0.000000	0.850000	0	0	0	
250971	2118	1.860000	7.210000	3.960000	0.960000	0.410000	81.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
251132	2117	1.800000	7.130000	3.920000	0.950000	0.410000	81.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
251292	2116	1.780000	7.100000	3.910000	0.960000	0.400000	81.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
251452	2111	1.800000	6.940000	3.820000	0.950000	0.400000	81.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
251612	2105	1.900000	7.070000	3.890000	0.940000	0.420000	81.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
251772	2108	1.930000	8.310000	4.540000	0.920000	0.470000	81.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
251933	2117	1.680000	8.740000	4.850000	0.940000	0.520000	81.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
252093	2120	1.750000	8.900000	5.040000	0.930000	0.530000	82.000000	66.000000	250	0.000000	0.000000	0.835000	0	0	0	
252253	2118	1.780000	9.200000	5.200000	0.940000	0.540000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
252413	2129	1.720000	9.210000	5.240000	0.940000	0.540000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
252574	2131	1.840000	9.170000	5.190000	0.940000	0.550000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
252744	2143	1.820000	9.300000	5.250000	0.940000	0.560000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
252904	2151	1.780000	9.230000	5.200000	0.930000	0.560000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
253064	2157	1.820000	9.520000	5.360000	0.940000	0.560000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
253225	2164	1.820000	9.440000	5.390000	0.940000	0.570000	81.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
253405	2170	1.760000	9.330000	5.300000	0.930000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
253565	2179	1.780000	9.310000	5.340000	0.940000	0.560000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
253725	2190	1.840000	9.300000	5.300000	0.940000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
253885	2202	1.900000	9.490000	5.420000	0.940000	0.560000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
254046	2207	1.840000	9.420000	5.370000	0.950000	0.560000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
254206	2219	1.880000	9.590000	5.460000	0.940000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
254366	2227	1.750000	9.640000	5.470000	0.920000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
254526	2237	1.780000	9.730000	5.530000	0.930000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
254687	2254	1.760000	9.510000	5.430000	0.940000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
254847	2269	1.760000	9.790000	5.570000	0.920000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
255007	2275	1.750000	9.510000	5.390000	0.930000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
255167	2286	1.780000	9.560000	5.460000	0.920000	0.570000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
255328	2295	1.800000	10.070000	5.720000	0.920000	0.600000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
255488	2313	1.860000	10.750000	6.160000	0.910000	0.660000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
255648	2328	1.760000	11.450000	6.620000	0.910000	0.700000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
255808	2351	1.750000	11.720000	6.870000	0.910000	0.720000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
255978	2370	1.680000	11.890000	6.980000	0.920000	0.730000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
256159	2398	1.700000	11.990000	7.010000	0.910000	0.730000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
256319	2414	1.630000	12.060000	7.060000	0.910000	0.730000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
256479	2432	1.610000	11.940000	7.010000	0.900000	0.740000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
256639	2460	1.650000	12.070000	7.100000	0.910000	0.740000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
256800	2480	1.630000	11.840000	6.920000	0.920000	0.740000	82.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
256960	2499	1.720000	11.730000	6.810000	0.920000	0.730000	82.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
257120	2531	1.660000	11.150000	6.460000	0.920000	0.700000	82.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
257270	2549	1.760000	11.180000	6.400000	0.910000	0.700000	82.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
257431	2572	1.840000	11.110000	6.390000	0.920000	0.700000	82.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
257591	2594	1.820000	11.100000	6.340000	0.910000	0.700000	82.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
257751	2608	1.820000	11.150000	6.390000	0.920000	0.700000	82.000000	66.000000	250	0.000000	0.000000	0.860000	0	0	0	
257911	2628	1.760000	11.280000	6.490000	0.910000	0.710000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
258071	2664	1.880000	13.440000	8.060000	0.890000	0.770000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
258232	2679	1.550000	12.770000	7.770000	0.920000	0.810000	82.000000	66.000000	250	0.000000	0.000000	0.845000	0	0	0	
258392	2703	1.780000	12.860000	7.800000	0.920000	0.820000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
258552	2736	1.650000	12.950000	7.930000	0.940000	0.820000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
258712	2700	1.000000	8.270000	4.190000	1.060000	0.410000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
258873	2733	1.140000	4.770000	2.640000	0.930000	0.270000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
259033	2738	1.400000	4.400000	2.370000	0.930000	0.230000	82.000000	67.000000	250	0.000000	0.000000	0.890000	0	0	0	
259193	2704	1.480000	4.300000	2.330000	0.930000	0.230000	82.000000	67.000000	250	0.000000	0.000000	0.890000	0	0	0	
259353	2671	1.400000	4.310000	2.340000	0.940000	0.230000	82.000000	67.000000	250	0.000000	0.000000	0.890000	0	0	0	
259514	2611	1.420000	4.320000	2.340000	0.930000	0.230000	82.000000	67.000000	250	0.000000	0.000000	0.890000	0	0	0	
259674	2555	1.480000	4.270000	2.310000	0.940000	0.230000	82.000000	67.000000	250	0.000000	0.000000	0.890000	0	0	0	
259834	2475	1.530000	4.140000	2.240000	0.930000	0.230000	82.000000	67.000000	250	0.000000	0.000000	0.890000	0	0	0	
259994	2408	1.570000	4.130000	2.240000	0.930000	0.220000	82.000000	67.000000	250	0.000000	0.000000	0.890000	0	0	0	
260154	2343	1.590000	4.110000	2.220000	0.930000	0.220000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
260315	2281	1.570000	4.390000	2.380000	0.940000	0.230000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
260475	2153	1.650000	4.370000	2.370000	0.920000	0.240000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
260635	1873	1.720000	5.050000	2.760000	0.920000	0.290000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
260795	1682	1.970000	5.670000	3.120000	0.910000	0.340000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
260956	1699	2.020000	6.480000	3.510000	0.920000	0.370000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
261116	1684	1.930000	7.500000	4.070000	0.920000	0.420000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
261276	1672	1.840000	7.720000	4.190000	0.920000	0.440000	82.000000	67.000000	250	0.000000	0.000000	0.875000	0	0	0	
261426	1673	1.840000	9.500000	5.270000	0.920000	0.520000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
261597	1664	1.570000	9.530000	5.450000	0.940000	0.560000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
261767	1659	1.760000	9.790000	5.610000	0.930000	0.590000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
261927	1663	1.660000	9.830000	5.620000	0.940000	0.590000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
262087	1659	1.760000	9.830000	5.660000	0.950000	0.590000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
262248	1659	1.720000	9.860000	5.680000	0.940000	0.590000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
262408	1654	1.760000	9.700000	5.600000	0.930000	0.600000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
262588	1661	1.840000	9.840000	5.670000	0.930000	0.600000	82.000000	67.000000	250	0.000000	0.000000	0.855000	0	0	0	
262748	1659	1.750000	9.790000	5.660000	0.930000	0.600000	82.000000	67.000000	250	0.000000	0.000000	0.855000	0	0	0	
262908	1658	1.700000	10.080000	5.800000	0.940000	0.600000	82.000000	67.000000	250	0.000000	0.000000	0.855000	0	0	0	
263059	1661	1.780000	9.950000	5.690000	0.930000	0.610000	82.000000	67.000000	250	0.000000	0.000000	0.855000	0	0	0	
263219	1661	1.760000	10.070000	5.770000	0.940000	0.610000	82.000000	67.000000	250	0.000000	0.000000	0.855000	0	0	0	
263379	1660	1.750000	9.730000	5.600000	0.940000	0.600000	82.000000	67.000000	250	0.000000	0.000000	0.855000	0	0	0	
263539	1663	1.760000	9.720000	5.540000	0.940000	0.590000	82.000000	67.000000	250	0.000000	0.000000	0.855000	0	0	0	
263700	1665	1.750000	9.470000	5.450000	0.950000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
263860	1669	1.760000	9.360000	5.360000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
264020	1662	1.880000	9.440000	5.430000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
264180	1668	1.720000	9.310000	5.280000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
264341	1663	1.800000	9.360000	5.310000	0.930000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
264501	1658	1.800000	9.360000	5.310000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
264661	1654	1.780000	9.240000	5.240000	0.950000	0.560000	82.000000	67.000000	250	0.000000	0.000000	0.850000	0	0	0	
264821	1664	1.840000	9.310000	5.280000	0.940000	0.560000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
265001	1659	1.900000	9.430000	5.360000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
265162	1651	1.750000	9.410000	5.340000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
265322	1662	1.750000	9.280000	5.260000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
265482	1651	1.860000	9.400000	5.340000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
265642	1653	1.840000	9.430000	5.310000	0.940000	0.560000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
265803	1659	1.700000	9.380000	5.330000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
265953	1662	1.820000	9.400000	5.340000	0.940000	0.570000	82.000000	67.000000	250	0.000000	0.000000	0.845000	0	0	0	
